Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 171335849 computation time: 164422610 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 164041979 computation time: 156050174 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 167021978 computation time: 159076472 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 169657744 computation time: 162817078 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 190370761 computation time: 180651356 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 210149066 computation time: 200299405 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 211911280 computation time: 203467358 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1365992 computation time: 1097778 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1364859 computation time: 1292021 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1323161 computation time: 1241406 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1923303 computation time: 1821341 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1574778 computation time: 1487280 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1276683 computation time: 1198876 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1291685 computation time: 1216909 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1465248 computation time: 1335898 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1894749 computation time: 1772484 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1447933 computation time: 1374426 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1448244 computation time: 1377322 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1348423 computation time: 1268324 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1301884 computation time: 1219854 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1289926 computation time: 1213299 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1344009 computation time: 1263256 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1273936 computation time: 1196676 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1330555 computation time: 1244360 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1339781 computation time: 1258567 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1212946 computation time: 1142936 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1273108 computation time: 1195637 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1376685 computation time: 1296637 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1184708 computation time: 1120199 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1329142 computation time: 1249019 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1334502 computation time: 1252743 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1348139 computation time: 1270369 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1390225 computation time: 1315562 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1278567 computation time: 1205258 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1271601 computation time: 1196291 
Number of Threads: 2 processors: 2 Image-Height: 1024 Image-Width: 1024 Sigma: 1.100000 End to End time: 1298789 computation time: 1223638 
